Lab,Experiment,Date,Tech,Strain,Compound,Trial,Age,Sample,Video,Worm,Wave,Body,Asymmetry,Stretch,Curling,Travel,Brush,Activity,SwimmingScore,SwimmingScoreMean,AdjSwimmingScore
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_2_5,4 ED3092 D10 metformin 2_2,5,76.88708,0.476409,0.00565,0.405411,0,5.082274,0.21274,230.002683,1.83029623184521,0.377658447822376,1.45263778402283
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_3_5,4 ED3092 D10 metformin 2_3,1,76.48487,0.54252,0.016182,0.293582,0,6.686918,0.195097,193.569299,1.91317750958674,0.377658447822376,1.53551906176436
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_3_5,4 ED3092 D10 metformin 2_3,2,69.260453,0.548678,0.029749,0.300149,0,5.828695,0.18441,171.781671,1.5701680463658,0.377658447822376,1.19250959854342
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_3_5,4 ED3092 D10 metformin 2_3,3,95.798328,0.477386,0.016028,0.291676,0,7.244058,0.273268,289.688705,3.41685265968674,0.377658447822376,3.03919421186436
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_3_5,4 ED3092 D10 metformin 2_3,4,84.261244,0.529944,0.001471,0.300118,0,7.292988,0.237876,260.434969,3.06013662989087,0.377658447822376,2.6824781820685
Driscoll,DC_121219,12/12/19,4,ED3092,METFO,2,8,Sample_4 ED3092 D10 metformin 2_3_5,4 ED3092 D10 metformin 2_3,5,72.274727,0.396422,0.005647,0.302412,0,4.806933,0.228412,215.007316,2.18935264080414,0.377658447822376,1.81169419298177
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-1_3,23 ED3092 D10 CRTL 2-1,1,67.429164,0.591147,0.00055,0.375588,0,5.195303,0.226661,214.202918,2.07228200171857,0.377658447822376,1.69462355389619
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-1_3,23 ED3092 D10 CRTL 2-1,2,67.582588,0.586986,0.030275,0.362801,0,5.517836,0.197089,212.768299,2.06419386750589,0.377658447822376,1.68653541968352
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-1_3,23 ED3092 D10 CRTL 2-1,3,68.170183,0.607422,0.013795,0.38833,0,7.491054,0.225106,237.01407,2.95455053675083,0.377658447822376,2.57689208892845
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-2_3,23 ED3092 D10 CRTL 2-2,1,45.083349,0.549998,0.008798,0.430114,0,2.053454,0.149523,141.06226,0.325747584958444,0.377658447822376,-0.0519108628639326
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-2_3,23 ED3092 D10 CRTL 2-2,2,17.055918,0.227936,0.000215,0.550543,2.883549,2.380584,0.084154,58.236655,-0.487254975815675,0.377658447822376,-0.864913423638051
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-2_3,23 ED3092 D10 CRTL 2-2,3,33.704845,0.612945,0.005167,0.395103,0,3.477176,0.228023,114.197979,1.26436374123558,0.377658447822376,0.886705293413204
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-3_3,23 ED3092 D10 CRTL 2-3,1,21.581895,0.773127,0.003244,0.444828,0,2.211046,0.053773,73.83196,-0.64861782963601,0.377658447822376,-1.02627627745839
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-3_3,23 ED3092 D10 CRTL 2-3,2,67.141704,0.557684,0.007878,0.367932,0,3.680767,0.19207,201.156568,1.33927345525739,0.377658447822376,0.961615007435014
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-3_3,23 ED3092 D10 CRTL 2-3,3,31.219651,0.400581,0.005644,0.418699,0.670391,2.408268,0.154379,100.477453,0.44425489495204,0.377658447822376,0.0665964471296638
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-4_3,23 ED3092 D10 CRTL 2-4,1,68.174702,0.562182,0.002517,0.310831,0,6.265865,0.093479,319.83411,3.35598529324646,0.377658447822376,2.97832684542408
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-4_3,23 ED3092 D10 CRTL 2-4,2,66.821165,0.593756,0.000916,0.326341,0,4.786106,0.179994,189.037598,1.4491738853545,0.377658447822376,1.07151543753212
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-4_3,23 ED3092 D10 CRTL 2-4,3,67.808575,0.456007,0.018133,0.348593,0,5.018495,0.200182,202.430172,1.87258579981421,0.377658447822376,1.49492735199183
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-5_3,23 ED3092 D10 CRTL 2-5,1,67.04996,0.594095,0.02205,0.36374,0,3.995529,0.13087,187.721082,0.839439583040869,0.377658447822376,0.461781135218493
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-5_3,23 ED3092 D10 CRTL 2-5,2,68.465833,0.462741,0.010404,0.307887,0,2.479242,0.206873,198.502777,1.30989681717597,0.377658447822376,0.932238369353589
Driscoll,DC_121219,12/12/19,23,ED3092,H2O,2,8,Sample_23 ED3092 D10 CRTL 2-5_3,23 ED3092 D10 CRTL 2-5,3,33.841833,1.078305,0.000359,0.515118,0,1.71187,0.130166,105.675264,-0.638672410534863,0.377658447822376,-1.01633085835724
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-1_3,23 ED3092 D10 METFORMIN 2-1,1,66.185555,0.362851,0.005638,0.328399,0,4.256843,0.172198,203.824282,1.66545048175306,0.377658447822376,1.28779203393069
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-1_3,23 ED3092 D10 METFORMIN 2-1,2,63.356609,0.417782,0.008372,0.328611,0,4.586881,0.128079,166.498213,0.943530267252432,0.377658447822376,0.565871819430056
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-1_3,23 ED3092 D10 METFORMIN 2-1,3,67.266629,0.36961,0.007139,0.297022,0,3.537775,0.176224,189.763548,1.35475592533922,0.377658447822376,0.977097477516845
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-2_2,23 ED3092 D10 METFORMIN 2-2,1,66.009138,0.421831,0.001937,0.345082,0,4.306336,0.084577,194.958952,0.864966054440326,0.377658447822376,0.48730760661795
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-2_2,23 ED3092 D10 METFORMIN 2-2,2,61.407088,0.437879,0.000385,0.41661,0,6.553516,0.231009,223.140392,2.75529975611505,0.377658447822376,2.37764130829267
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-3_3,23 ED3092 D10 METFORMIN 2-3,1,60.87693,0.591093,0.011967,0.432933,0,3.521021,0.126988,179.678104,0.539789147774706,0.377658447822376,0.16213069995233
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-3_3,23 ED3092 D10 METFORMIN 2-3,2,47.297776,0.33852,0.010281,0.413725,0,2.495446,0.135384,130.454989,0.268977233993902,0.377658447822376,-0.108681213828474
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-3_3,23 ED3092 D10 METFORMIN 2-3,3,11.270549,1.374065,0.010316,0.440361,0.72,1.203064,0.037558,24.40676,-1.69836273884681,0.377658447822376,-2.07602118666919
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-4_3,23 ED3092 D10 METFORMIN 2-4,1,67.327483,0.461129,0.002169,0.311345,0,5.421448,0.193793,208.761603,2.12229283208019,0.377658447822376,1.74463438425781
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-4_3,23 ED3092 D10 METFORMIN 2-4,2,67.419882,0.66576,0.004191,0.343886,0,4.2824,0.196657,207.554241,1.61769219604911,0.377658447822376,1.24003374822674
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-4_3,23 ED3092 D10 METFORMIN 2-4,3,67.449732,0.516189,0.012452,0.376857,0,3.648427,0.139365,262.398115,1.95726819808679,0.377658447822376,1.57960975026441
Driscoll,DC_121219,12/12/19,23,ED3092,METFO,2,8,Sample_23 ED3092 D10 METFORMIN 2-5_1,23 ED3092 D10 METFORMIN 2-5,1,67.445278,0.378157,0.01053,0.315839,0,6.280132,0.205971,220.362421,2.6532213797458,0.377658447822376,2.27556293192342
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_1_3,16 ED3092 D10 CTRL 2_1,1,50.745339,0.513449,0.000186,0.347029,0,4.309065,0.163696,183.011233,1.70601892743353,0.377658447822376,1.32836047961115
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_1_3,16 ED3092 D10 CTRL 2_1,2,66.430126,0.792827,0.005267,0.293542,0,3.461103,0.166655,171.008206,0.770286775034407,0.377658447822376,0.392628327212031
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_1_3,16 ED3092 D10 CTRL 2_1,3,66.859899,0.39203,0.000827,0.343187,0,7.238022,0.197392,210.954781,2.576675546059,0.377658447822376,2.19901709823662
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_2_3,16 ED3092 D10 CTRL 2_2,1,61.0647,0.464601,0.011268,0.306757,0,5.905958,0.168632,186.279576,1.99407522869086,0.377658447822376,1.61641678086849
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_2_3,16 ED3092 D10 CTRL 2_2,2,28.778709,0.782321,0.028361,0.451736,0,3.150302,0.091232,115.285117,0.269664758312269,0.377658447822376,-0.107993689510107
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_2_3,16 ED3092 D10 CTRL 2_2,3,65.949789,0.591662,0.001613,0.326567,0,2.070218,0.156239,188.620884,0.649464042892955,0.377658447822376,0.271805595070579
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_3_3,16 ED3092 D10 CTRL 2_3,1,63.973573,0.488446,0.017428,0.364526,0,6.710606,0.197282,189.341898,2.1334934460631,0.377658447822376,1.75583499824073
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_3_3,16 ED3092 D10 CTRL 2_3,2,31.746088,0.925512,0.005253,0.454593,0,1.586223,0.070655,74.572278,-1.17526628550194,0.377658447822376,-1.55292473332431
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_3_3,16 ED3092 D10 CTRL 2_3,3,66.279449,0.608413,0.008019,0.342549,0,5.546249,0.142163,169.087775,1.04909382926019,0.377658447822376,0.671435381437816
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_4_3,16 ED3092 D10 CTRL 2_4,1,10.336732,1.417962,0.015114,0.386109,0,2.031487,0.061214,27.817663,-1.08967430984035,0.377658447822376,-1.46733275766272
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_4_3,16 ED3092 D10 CTRL 2_4,2,36.247852,0.721021,9.50E-05,0.419127,0,4.962734,0.108025,106.978319,0.473230960198289,0.377658447822376,0.095572512375913
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_4_3,16 ED3092 D10 CTRL 2_4,3,55.262897,0.362219,0.015068,0.35213,0,4.375768,0.255618,234.860639,3.09994147147342,0.377658447822376,2.72228302365105
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_5_3,16 ED3092 D10 CTRL 2_5,1,36.580465,0.61508,0.002995,0.371077,0,3.735501,0.070682,132.97773,0.555644333923811,0.377658447822376,0.177985886101435
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_5_3,16 ED3092 D10 CTRL 2_5,2,49.95617,0.608691,0.012136,0.339864,0,2.282726,0.122391,113.852526,-0.135033215509345,0.377658447822376,-0.512691663331721
Driscoll,DC_121219,12/12/19,16,ED3092,H2O,2,8,Sample_16 ED3092 D10 CTRL 2_5_3,16 ED3092 D10 CTRL 2_5,3,67.776154,0.700954,0.012593,0.313896,0,4.587324,0.206332,206.086577,1.82591469619561,0.377658447822376,1.44825624837323
Driscoll,DC_121219,12/12/19,16,ED3092,METFO,2,8,Sample_16 ED3092 D10 metformin 2_1_3,16 ED3092 D10 metformin 2_1,1,66.200639,0.507062,0.006271,0.288177,0,3.664561,0.173264,180.005037,1.1997707842001,0.377658447822376,0.822112336377723
